date_bank,ref,amount_bank,account_bank,narration,date_ledger,amount_ledger,account_ledger,category,remark,match,root_cause,iso_score,iso_is_anomaly,anomaly_reason,amount_diff,days_diff,dup_ref,recommendation
2025-06-07,TXN200629,-5106.0,202001234569.0,Utility Bill - Gas Agency,2025-06-07,-5106.0,202001234569.0,Utility Bills,Vendor invoice,True,Matched,0.06606113917683132,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-03-04,TXN200630,71363.0,202001234569.0,Salary Credit - Company Payroll,2025-03-04,71363.0,202001234569.0,Utility Bills,Manual entry,True,Matched,0.4994810090683641,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-02-27,TXN200631,-650.0,202001234567.0,Wallet Top-up - GPay,2025-02-27,-650.0,202001234569.0,Project Income,Manual entry,True,Matched,0.10544079504035508,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-01-26,TXN200632,-6570.0,202001234568.0,UPI Transfer - to Landlord,2025-01-26,-6570.0,202001234569.0,Charge,Posted,True,Matched,0.11243155238563318,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-01-26,TXN200633,7839.0,202001234567.0,Refund - Chargeback,2025-01-26,7839.0,202001234567.0,Salary,Vendor invoice,True,Matched,0.1827932117558616,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-05-21,TXN200634,-3979.0,202001234568.0,Food / Dining - Zomato,2025-05-21,-3190.0,202001234568.0,Project Income,Posted,False,Amount Mismatch,0.038420094536359084,False,Unusual Amount Difference,789.0,0.0,0,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-05-02,TXN200635,-166.0,202001234569.0,Bank Fee - Service charge,2025-05-02,-166.0,202001234567.0,ATM,Cleared,True,Matched,0.23975704863156233,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-03-15,TXN200636,66143.0,202001234568.0,Salary Credit - HRMS Salary,2025-03-15,66143.0,202001234568.0,Charge,Cleared,True,Matched,0.5292097959260771,True,Multivariate Outlier,0.0,0.0,0,High-risk anomaly: Multivariate Outlier. Investigate supporting documents and approvals.
2025-01-16,TXN200637,1372.0,202001234569.0,Interest Credit - Quarterly interest,2025-01-16,1372.0,202001234567.0,Charge,Cleared,True,Matched,0.05008768459222834,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-03-01,TXN200638,-2297.0,202001234567.0,UPI Transfer - to Rahul,2025-03-01,-2636.0,202001234567.0,Utility Bills,Auto-matched,False,Amount Mismatch,0.024599324067894668,False,Unusual Amount Difference,339.0,0.0,0,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-02-15,TXN200639,-1289.0,202001234568.0,Fuel Purchase - HP Petrol,2025-02-15,-1361.0,202001234567.0,Project Income,Vendor invoice,False,Amount Mismatch,0.05096549637080128,False,Unusual Amount Difference,72.0,0.0,0,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-02-17,TXN200640,34465.0,202001234567.0,Project Income - ProjectCorp,2025-02-17,34465.0,202001234568.0,Expense,Vendor invoice,True,Matched,0.4590207741452752,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-03-18,TXN200641,-4925.0,202001234568.0,ATM Withdrawal - SBI ATM,2025-03-18,-4925.0,202001234569.0,Utility Bills,Reconciled,True,Matched,0.06335134654483354,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-04-27,TXN200642,-5669.0,202001234567.0,Online Shopping - Ajio,2025-04-27,-5669.0,202001234568.0,Charge,Pending approval,True,Matched,0.08185247302564069,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-04-30,TXN200643,-1870.0,202001234567.0,Utility Bill - Water Dept,2025-04-30,-1870.0,202001234569.0,Utility Bills,Cleared,True,Matched,0.02477425801206168,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-03-26,TXN200644,1945.0,202001234569.0,Refund - Amazon refund,2025-03-26,1945.0,202001234568.0,Expense,Manual entry,True,Matched,0.02678820157051298,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-06-15,TXN200645,-3241.0,202001234569.0,UPI Transfer - to Vendor,2025-06-15,-3241.0,202001234568.0,Utility Bills,Reconciled,True,Matched,0.019033839076998293,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-01-04,TXN200646,-4475.0,202001234568.0,Utility Bill - Gas Agency,2025-01-04,-4475.0,202001234569.0,Charge,Vendor invoice,True,Matched,0.023665335747464433,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-03-17,TXN200647,-8177.0,202001234567.0,Travel Booking - IRCTC,2025-03-17,-8177.0,202001234569.0,Expense,Cleared,True,Matched,0.20155035936494603,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-06-13,TXN200648,-1996.0,202001234568.0,UPI Transfer - to Landlord,2025-06-13,-1996.0,202001234567.0,ATM,Vendor invoice,True,Matched,0.025008681333820837,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-03-25,TXN200649,-3779.0,202001234568.0,Online Shopping - Amazon,2025-03-25,-3779.0,202001234567.0,Project Income,Vendor invoice,True,Matched,0.010969768860389917,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-02-17,TXN200650,52502.0,202001234568.0,Salary Credit - Company Payroll,2025-02-14,52502.0,202001234567.0,Charge,Cleared,False,Date Mismatch,0.4209866839209352,False,Unusual Date Gap,0.0,3.0,0,Date mismatch. Possible backdated posting or bank settlement delay.
2025-03-05,TXN200651,-2350.0,202001234568.0,ATM Withdrawal - SBI ATM,2025-03-05,-2350.0,202001234567.0,Salary,Manual entry,True,Matched,0.020460939286695345,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-03-02,TXN200652,-4858.0,202001234568.0,Online Shopping - Ajio,2025-03-02,-4858.0,202001234568.0,Expense,Cleared,True,Matched,0.054657711496133965,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-03-19,TXN200653,-2300.0,202001234568.0,ATM Withdrawal - SBI ATM,,,,,,False,Missing in Ledger,0.08398484164045494,False,Missing in Ledger,0.0,0.0,0,Ledger entry missing. Verify vendor invoice and post the ledger entry.
2025-06-27,TXN200654,-2055.0,202001234567.0,ATM Withdrawal - HDFC ATM,2025-06-27,-2055.0,202001234569.0,ATM,Pending approval,True,Matched,0.015970625563580088,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-01-31,TXN200655,-2530.0,202001234568.0,Online Shopping - Ajio,2025-01-31,-1811.0,202001234567.0,Expense,Cleared,False,Amount Mismatch,0.05010811676267435,False,Unusual Amount Difference,719.0,0.0,0,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-04-14,TXN200656,-3692.0,202001234569.0,ATM Withdrawal - ICICI ATM,2025-04-14,-3692.0,202001234568.0,Utility Bills,Posted,True,Matched,0.00469742178232424,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-06-13,TXN200657,-4039.0,202001234568.0,Wallet Top-up - PhonePe,2025-06-13,-4796.0,202001234567.0,Project Income,Auto-matched,False,Amount Mismatch,0.05356339702008994,False,Unusual Amount Difference,757.0,0.0,0,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-02-26,TXN200658,68947.0,202001234568.0,Salary Credit - Company Payroll,2025-02-26,69137.0,202001234568.0,Project Income,Posted,False,Amount Mismatch,0.5137303338711807,False,Unusual Amount Difference,190.0,0.0,0,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-04-27,TXN200659,363.0,202001234568.0,Interest Credit - Savings interest,2025-04-27,363.0,202001234567.0,Project Income,Cleared,True,Matched,0.14968822530891057,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-05-21,TXN200660,48002.0,202001234569.0,Project Income - InnovaTech,2025-05-21,48002.0,202001234569.0,Expense,Vendor invoice,True,Matched,0.3887144529289247,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-06-20,TXN200661,-7441.0,202001234567.0,Travel Booking - IRCTC,2025-06-20,-6676.0,202001234568.0,Charge,Manual entry,False,Amount Mismatch,0.15426229522458157,False,Unusual Amount Difference,765.0,0.0,0,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-01-21,TXN200662,118094.0,202001234568.0,Salary Credit - Payroll System,,,,,,False,Missing in Ledger,0.7823378028399021,True,Missing in Ledger,0.0,0.0,0,Ledger entry missing. Verify vendor invoice and post the ledger entry.
2025-06-30,TXN200663,36614.0,202001234567.0,Project Income - ProjectCorp,2025-06-30,36614.0,202001234568.0,Utility Bills,Cleared,True,Matched,0.4482776254042622,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-01-29,TXN200664,-23027.0,202001234569.0,Travel Booking - MakeMyTrip,2025-01-29,-22255.0,202001234569.0,Misc,Pending approval,False,Amount Mismatch,0.484843715416741,False,Unusual Amount Difference,772.0,0.0,0,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-02-21,TXN200665,-860.0,202001234569.0,Wallet Top-up - GPay,2025-02-21,-860.0,202001234569.0,Project Income,Cleared,True,Matched,0.08751704365014967,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-02-12,TXN200666,-3387.0,202001234569.0,Food / Dining - Swiggy,2025-02-07,-3387.0,202001234567.0,ATM,Vendor invoice,False,Date Mismatch,0.02216787115510921,False,Unusual Date Gap,0.0,5.0,0,Date mismatch. Possible backdated posting or bank settlement delay.
2025-01-30,TXN200667,-4381.0,202001234569.0,Online Shopping - Flipkart,2025-01-30,-4381.0,202001234567.0,Project Income,Manual entry,True,Matched,0.6907656980521377,True,Multivariate Outlier,0.0,0.0,1,High-risk anomaly: Multivariate Outlier. Investigate supporting documents and approvals.
2025-01-30,TXN200667,-4381.0,202001234569.0,Online Shopping - Flipkart,2025-01-29,-4131.0,202001234568.0,Project Income,Duplicate/adjustment,False,Amount Mismatch,0.6910783034637213,True,Unusual Date Gap,250.0,1.0,1,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-01-24,TXN200668,-996.0,202001234567.0,ATM Withdrawal - Axis ATM,2025-01-31,-996.0,202001234568.0,Expense,Cleared,False,Date Mismatch,0.07850081028937339,False,Unusual Date Gap,0.0,7.0,0,Date mismatch. Possible backdated posting or bank settlement delay.
2025-02-03,TXN200669,7529.0,202001234568.0,Refund - Chargeback,2025-02-03,7529.0,202001234569.0,Project Income,Auto-matched,True,Matched,0.16705350817453946,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-05-25,TXN200670,-7516.0,202001234569.0,Medical / Pharmacy - Apollo,2025-05-25,-7516.0,202001234569.0,Salary,Posted,True,Matched,0.16692539234528214,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-06-22,TXN200671,-3213.0,202001234569.0,UPI Transfer - to Vendor,2025-06-22,-4210.0,202001234567.0,ATM,Reconciled,False,Amount Mismatch,0.054097114690474846,False,Unusual Amount Difference,997.0,0.0,0,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-04-12,TXN200672,-6822.0,202001234567.0,UPI Transfer - to Vendor,2025-04-12,-6822.0,202001234569.0,Charge,Posted,True,Matched,0.1340619077806705,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-02-25,TXN200673,-1891.0,202001234567.0,Online Shopping - Amazon,2025-02-25,-1891.0,202001234569.0,Expense,Auto-matched,True,Matched,0.024951685010692226,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-03-30,TXN200674,-1265.0,202001234567.0,Fuel Purchase - BPCL,2025-03-30,-1265.0,202001234569.0,Charge,Posted,True,Matched,0.059757452810797584,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-01-16,TXN200675,-567.0,202001234568.0,ATM Withdrawal - SBI ATM,2025-01-16,-567.0,202001234568.0,Expense,Vendor invoice,True,Matched,0.7788279070832422,True,Multivariate Outlier,0.0,0.0,1,High-risk anomaly: Multivariate Outlier. Investigate supporting documents and approvals.
2025-01-16,TXN200675,-567.0,202001234568.0,ATM Withdrawal - SBI ATM,2025-01-15,-467.0,202001234567.0,Expense,Duplicate/adjustment,False,Amount Mismatch,0.7797667729322615,True,Unusual Date Gap,100.0,1.0,1,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-03-15,TXN200676,-5741.0,202001234567.0,Utility Bill - Water Dept,2025-03-15,-4486.0,202001234567.0,Project Income,Cleared,False,Amount Mismatch,0.07699802655856414,False,Unusual Amount Difference,1255.0,0.0,0,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-06-14,TXN200677,10875.0,202001234568.0,Project Income - InnovaTech,2025-06-14,10875.0,202001234568.0,Project Income,Pending approval,True,Matched,0.2564595305762387,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-04-08,TXN200678,1875.0,202001234568.0,Interest Credit - Savings interest,2025-04-08,1875.0,202001234569.0,Utility Bills,Cleared,True,Matched,0.026081342274735242,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-01-21,TXN200679,-4923.0,202001234569.0,Online Shopping - Flipkart,2025-01-21,-4923.0,202001234567.0,Expense,Reconciled,True,Matched,0.06234923924569791,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-01-31,TXN200680,85582.0,202001234569.0,Salary Credit - Company Payroll,2025-01-31,85582.0,202001234568.0,Expense,Auto-matched,True,Matched,0.6117351997228233,True,Multivariate Outlier,0.0,0.0,0,High-risk anomaly: Multivariate Outlier. Investigate supporting documents and approvals.
2025-05-16,TXN200681,-3781.0,202001234569.0,UPI Transfer - to Neha,2025-05-16,-3781.0,202001234567.0,Salary,Cleared,True,Matched,0.010969768860389917,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-01-01,TXN200682,-6176.0,202001234568.0,Online Shopping - Amazon,2025-01-01,-6176.0,202001234569.0,Expense,Posted,True,Matched,0.7916198167276104,True,Multivariate Outlier,0.0,0.0,1,High-risk anomaly: Multivariate Outlier. Investigate supporting documents and approvals.
2025-01-01,TXN200682,-6176.0,202001234568.0,Online Shopping - Amazon,2024-12-31,-6276.0,202001234569.0,Expense,Duplicate/adjustment,False,Amount Mismatch,0.7962132735094571,True,Unusual Date Gap,100.0,1.0,1,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-06-22,TXN200683,-3208.0,202001234569.0,UPI Transfer - to Landlord,2025-06-22,-2148.0,202001234568.0,Project Income,Vendor invoice,False,Amount Mismatch,0.04096563423003341,False,Unusual Amount Difference,1060.0,0.0,0,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-02-28,TXN200684,-1893.0,202001234568.0,ATM Withdrawal - HDFC ATM,2025-02-28,-1893.0,202001234567.0,Misc,Auto-matched,True,Matched,0.024328763681206955,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-02-09,TXN200685,-323.0,202001234567.0,Bank Fee - Service charge,2025-02-09,-323.0,202001234567.0,Charge,Posted,True,Matched,0.1663017147094571,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-01-29,TXN200686,1969.0,202001234569.0,Interest Credit - Quarterly interest,2025-01-29,1969.0,202001234568.0,Charge,Pending approval,True,Matched,0.02384679204977136,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-06-07,TXN200687,94950.0,202001234567.0,Salary Credit - Company Payroll,2025-06-07,94950.0,202001234569.0,Charge,Reconciled,True,Matched,0.6450712940290414,True,Multivariate Outlier,0.0,0.0,0,High-risk anomaly: Multivariate Outlier. Investigate supporting documents and approvals.
2025-01-18,TXN200688,-4312.0,202001234569.0,Utility Bill - Electricity Board,2025-01-18,-4312.0,202001234569.0,Project Income,Cleared,True,Matched,0.02475083728942451,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-04-25,TXN200689,-4725.0,202001234567.0,ATM Withdrawal - SBI ATM,2025-04-25,-4725.0,202001234567.0,Expense,Vendor invoice,True,Matched,0.050418346545344495,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-04-13,TXN200690,45798.0,202001234567.0,Salary Credit - HRMS Salary,2025-04-13,45798.0,202001234569.0,Misc,Pending approval,True,Matched,0.9478530780783638,True,Multivariate Outlier,0.0,0.0,1,High-risk anomaly: Multivariate Outlier. Investigate supporting documents and approvals.
2025-04-13,TXN200690,45798.0,202001234567.0,Salary Credit - HRMS Salary,2025-04-12,45548.0,202001234568.0,Misc,Duplicate/adjustment,False,Amount Mismatch,0.9445284943927763,True,Unusual Date Gap,250.0,1.0,1,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-02-25,TXN200691,-24627.0,202001234567.0,Travel Booking - MakeMyTrip,2025-02-25,-24627.0,202001234568.0,Project Income,Cleared,True,Matched,0.49772893476589675,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-03-16,TXN200692,-1873.0,202001234569.0,Utility Bill - Electricity Board,2025-03-16,-1602.0,202001234568.0,Utility Bills,Auto-matched,False,Amount Mismatch,0.041721079769387326,False,Unusual Amount Difference,271.0,0.0,0,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-03-23,TXN200693,-1641.0,202001234569.0,Food / Dining - Restaurant,2025-03-23,-1641.0,202001234569.0,Salary,Auto-matched,True,Matched,0.04986261376681145,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-06-22,TXN200694,-1672.0,202001234567.0,Online Shopping - Myntra,2025-06-22,-1672.0,202001234568.0,Expense,Auto-matched,True,Matched,0.047681950862525246,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-02-06,TXN200695,-10056.0,202001234569.0,Loan EMI - Bajaj Finance,2025-02-06,-10056.0,202001234567.0,Utility Bills,Auto-matched,True,Matched,0.2594378136292712,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-04-16,TXN200696,-2095.0,202001234568.0,Fuel Purchase - Indian Oil,2025-04-16,-2095.0,202001234569.0,Charge,Posted,True,Matched,0.014202689305968907,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-05-23,TXN200697,-6501.0,202001234569.0,UPI Transfer - to Neha,2025-05-23,-6501.0,202001234568.0,Utility Bills,Posted,True,Matched,0.10825473560135856,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-04-20,TXN200698,-153.0,202001234568.0,Bank Fee - SMS charge,2025-04-20,116.0,202001234567.0,Expense,Manual entry,False,Amount Mismatch,0.28761812025508204,False,Unusual Amount Difference,269.0,0.0,0,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-03-30,TXN200699,5072.0,202001234569.0,Project Income - InnovaTech,2025-03-30,5072.0,202001234567.0,Misc,Auto-matched,True,Matched,0.0708581965749352,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-06-28,TXN200700,-3389.0,202001234568.0,Utility Bill - Water Dept,2025-06-28,-3389.0,202001234568.0,Salary,Cleared,True,Matched,0.02216787115510921,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-03-18,TXN200701,-12556.0,202001234567.0,Medical / Pharmacy - MedPlus,2025-03-18,-11519.0,202001234568.0,Expense,Vendor invoice,False,Amount Mismatch,0.3273976218311698,False,Unusual Amount Difference,1037.0,0.0,0,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-05-18,TXN200702,-910.0,202001234567.0,Food / Dining - Swiggy,2025-05-18,-910.0,202001234567.0,Salary,Cleared,True,Matched,0.0843947307836952,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-02-27,TXN200703,-4338.0,202001234569.0,Travel Booking - Uber,2025-02-27,-4338.0,202001234567.0,Project Income,Reconciled,True,Matched,0.02230362606580827,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-04-29,TXN200704,-3818.0,202001234569.0,ATM Withdrawal - SBI ATM,2025-04-29,-3818.0,202001234568.0,Misc,Cleared,True,Matched,0.01640691070690159,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-04-17,TXN200705,-1310.0,202001234569.0,Fuel Purchase - BPCL,2025-04-17,-520.0,202001234567.0,Expense,Cleared,False,Amount Mismatch,0.13187248622744596,False,Unusual Amount Difference,790.0,0.0,0,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-04-10,TXN200706,-12804.0,202001234568.0,Medical / Pharmacy - Apollo,2025-04-10,-12621.0,202001234567.0,Charge,Pending approval,False,Amount Mismatch,0.33697801048164155,False,Unusual Amount Difference,183.0,0.0,0,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-03-26,TXN200707,-3335.0,202001234568.0,ATM Withdrawal - SBI ATM,2025-03-26,-3335.0,202001234568.0,Expense,Manual entry,True,Matched,0.02401025924464717,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-01-24,TXN200708,88637.0,202001234569.0,Salary Credit - Payroll System,2025-01-24,88637.0,202001234568.0,Misc,Cleared,True,Matched,0.6240444564903285,True,Multivariate Outlier,0.0,0.0,0,High-risk anomaly: Multivariate Outlier. Investigate supporting documents and approvals.
2025-01-14,TXN200709,-2220.0,202001234568.0,Fuel Purchase - Indian Oil,2025-01-14,-2376.0,202001234569.0,Charge,Vendor invoice,False,Amount Mismatch,0.020701758968150186,False,Unusual Amount Difference,156.0,0.0,0,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-06-04,TXN200710,-1482.0,202001234567.0,UPI Transfer - to Rahul,2025-06-04,-1482.0,202001234569.0,Charge,Cleared,True,Matched,0.05149143645071885,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-05-31,TXN200711,-3459.0,202001234569.0,Wallet Top-up - GPay,2025-05-31,-3459.0,202001234569.0,Salary,Reconciled,True,Matched,0.0213788917358807,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-05-03,TXN200712,-3223.0,202001234568.0,ATM Withdrawal - HDFC ATM,2025-05-03,-3223.0,202001234567.0,Misc,Manual entry,True,Matched,0.018754793163189398,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-01-04,TXN200713,-2759.0,202001234567.0,Food / Dining - Zomato,2025-01-04,-1865.0,202001234568.0,Project Income,Auto-matched,False,Amount Mismatch,0.05929091705194067,False,Unusual Amount Difference,894.0,0.0,0,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-01-31,TXN200714,-1926.0,202001234567.0,Online Shopping - Ajio,2025-01-31,-1926.0,202001234569.0,Expense,Vendor invoice,True,Matched,0.026833126046498568,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-04-12,TXN200715,-3325.0,202001234569.0,ATM Withdrawal - HDFC ATM,2025-04-12,-3325.0,202001234568.0,Charge,Auto-matched,True,Matched,0.02291195759985254,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-03-14,TXN200716,-2366.0,202001234568.0,ATM Withdrawal - Axis ATM,,,,,,False,Missing in Ledger,0.08461717000988489,False,Missing in Ledger,0.0,0.0,0,Ledger entry missing. Verify vendor invoice and post the ledger entry.
2025-06-16,TXN200717,-1815.0,202001234568.0,Food / Dining - Swiggy,2025-06-16,-1815.0,202001234567.0,Expense,Cleared,True,Matched,0.03478625196851137,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-04-03,TXN200718,4385.0,202001234568.0,Refund - Chargeback,2025-04-03,4385.0,202001234568.0,Charge,Manual entry,True,Matched,0.02379889259051493,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-01-26,TXN200719,1004.0,202001234568.0,Interest Credit - Savings interest,2025-01-26,1004.0,202001234567.0,Salary,Pending approval,True,Matched,0.07857154343924633,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-04-05,TXN200720,-4336.0,202001234568.0,Utility Bill - Water Dept,2025-04-05,-4336.0,202001234569.0,Project Income,Manual entry,True,Matched,0.02230362606580827,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-05-25,TXN200721,-4626.0,202001234569.0,Wallet Top-up - Paytm,2025-05-25,-4626.0,202001234569.0,Utility Bills,Auto-matched,True,Matched,0.03616759053012153,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-01-05,TXN200722,11563.0,202001234569.0,Project Income - ProjectCorp,2025-01-05,10235.0,202001234568.0,Salary,Pending approval,False,Amount Mismatch,0.2865604698884716,False,Unusual Amount Difference,1328.0,0.0,0,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-05-29,TXN200723,-1608.0,202001234568.0,Food / Dining - Restaurant,,,,,,False,Missing in Ledger,0.1178768655130552,False,Missing in Ledger,0.0,0.0,0,Ledger entry missing. Verify vendor invoice and post the ledger entry.
2025-02-09,TXN200724,21345.0,202001234568.0,Project Income - Client B,2025-02-09,21345.0,202001234567.0,Expense,Vendor invoice,True,Matched,0.47927890615949476,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-04-08,TXN200725,17074.0,202001234568.0,Project Income - Client B,2025-04-08,17074.0,202001234569.0,Salary,Auto-matched,True,Matched,0.43651195615039584,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-06-17,TXN200726,-219.0,202001234568.0,Bank Fee - SMS charge,2025-06-17,-219.0,202001234568.0,Utility Bills,Cleared,True,Matched,0.8083592888218852,True,Multivariate Outlier,0.0,0.0,1,High-risk anomaly: Multivariate Outlier. Investigate supporting documents and approvals.
2025-06-17,TXN200726,-219.0,202001234568.0,Bank Fee - SMS charge,2025-06-17,-319.0,202001234569.0,Utility Bills,Duplicate/adjustment,False,Amount Mismatch,0.7960227050829107,True,Unusual Amount Difference,100.0,0.0,1,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-05-06,TXN200727,-3892.0,202001234569.0,Utility Bill - Gas Agency,2025-05-06,-3892.0,202001234569.0,Expense,Posted,True,Matched,0.01995376293086293,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-04-28,TXN200728,-991.0,202001234569.0,Fuel Purchase - HP Petrol,2025-04-28,-1676.0,202001234567.0,Utility Bills,Cleared,False,Amount Mismatch,0.08718885997654835,False,Unusual Amount Difference,685.0,0.0,0,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-04-01,TXN200729,1678.0,202001234567.0,Interest Credit - Quarterly interest,2025-04-01,1678.0,202001234568.0,Expense,Posted,True,Matched,0.04587090043445652,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-05-20,TXN200730,-2100.0,202001234567.0,Online Shopping - Ajio,2025-05-26,-2100.0,202001234568.0,Expense,Posted,False,Date Mismatch,0.011329472443400213,False,Unusual Date Gap,0.0,6.0,0,Date mismatch. Possible backdated posting or bank settlement delay.
2025-06-14,TXN200731,-559.0,202001234569.0,Wallet Top-up - Paytm,,,,,,False,Missing in Ledger,0.15741284664420685,False,Missing in Ledger,0.0,0.0,0,Ledger entry missing. Verify vendor invoice and post the ledger entry.
